type,title,url,wiki_title,wiki_url,wiki_extract,ka_best,ka_top3,confidence,matched_terms_bestka,hist_birth,hist_death,hist_mid,wiki_years,wiki_year_median,active_year,ka_status
persoon,"Adenauer, Konrad",https://historiek.net/konrad-adenauer-1876-1967/1839/,,,,,,0.0,,1876,1967,1922,,,1922,uncertain
persoon,Adeodatus I (paus),https://historiek.net/paus-adeodatus-i-618/3242/,,,,KA15,"KA15,KA21",0.5,paus,,,,,,,confirmed
persoon,Adeodatus II (paus),https://historiek.net/paus-adeodatus-ii-677/3244/,,,,KA15,"KA15,KA21",0.5,paus,,,,,,,confirmed
persoon,"Ader, Clément",https://historiek.net/clement-ader-1841-1926/3240/,,,,,,0.0,,1841,1926,1884,,,1884,uncertain
persoon,Adolf Frederik van Zweden,https://historiek.net/adolf-frederik-van-zweden-1710-1771/3264/,Adolf Frederik van Zweden,https://nl.wikipedia.org/wiki/Adolf_Frederik_van_Zweden,"Adolf Frederik, koning van Zweden was van 1727 tot 1750 prins-bisschop van Lübeck en koning van Zweden van 1751 tot aan zijn dood in 1771.",KA9,"KA9,KA27",0.5,bisschop,1710,1771,1740,1727 1750 1751 1771,1750,1750,confirmed
persoon,Adolf I van Nassau,https://historiek.net/adolf-i-van-nassau-ca-1225-1298/3262/,Adolf I van Nassau,https://nl.wikipedia.org/wiki/Adolf_van_Nassau_(rooms-koning),"Adolf van Nassau, Duits: Adolf Graf von Nassau, was graaf van Nassau. Hij stamt uit de Walramse Linie van het Huis Nassau. Hij was een middelgrote man, behendig en aimabel, gewend om wapens te hanteren en moedig tot op het punt van onbezonnenheid, en uitzonderlijk opgeleid voor zijn stand. Hij sprak naast Duits, ook Frans en Latijn, wat toen nog zeldzaam was onder Duitse edelen. Hij was van 1292 tot 1298 koning van Duitsland (Rooms-koning) en van 1294 tot 1298 landgraaf van Thüringen. Hij was de eerste geestelijk en lichamelijk gezonde heerser van het Heilige Roomse Rijk die door de keurvorsten werd afgezet zonder eerst door de paus in de ban te zijn gedaan.",KA15,"KA15,KA3,KA6",0.3333,paus; ban,1225,1298,1262,1292 1298 1294,1294,1294,confirmed
persoon,Adolf van der Aa,https://historiek.net/adolf-van-der-aa-1568/3081/,Adolf van der Aa,https://nl.wikipedia.org/wiki/Adolf_van_der_Aa,Adolf van der Aa was een Nederlands edelman en lid van het Eedverbond der Edelen. Hij zou in 1567 te Antwerpen volk aangeworven hebben voor een aanslag op Walcheren en werd onder de hertog van Alva verbannen en sneuvelde in de Slag bij Jemmingen.,KA12,"KA12,KA15,KA22",0.25,hertog,,,,1567,1567,1567,confirmed
persoon,Adolf van Egmond,https://historiek.net/adolf-van-egmond-1438-1477/3260/,Adolf van Egmond,https://nl.wikipedia.org/wiki/Adolf_van_Egmond,"Adolf van Egmond was hertog van Gelre vanaf 1465 tot 1471 en in 1477. Hij was een zoon van Arnold van Egmond, hertog van Gelre, en Katharina van Kleef.",KA12,KA12,1.0,hertog,1438,1477,1458,1465 1471 1477,1471,1471,confirmed
persoon,Adolf van Nassau,https://historiek.net/adolf-van-nassau-1540-1568/3249/,Adolf van Nassau,https://nl.wikipedia.org/wiki/Adolf_van_Nassau,"Adolf van Nassau kan verwijzen naar:Adolf van Luxemburg (1817-1905), hertog van Nassau (1839-1866), groothertog van Luxemburg (1890-1905). Adolf I van Nassau-Siegen (1362-1420), graaf van Diez (1388-1420), graaf van Nassau-Siegen (1416-1420). Adolf I van Nassau-Wiesbaden-Idstein (1307-1370), graaf van Nassau-Wiesbaden-Idstein (1344-1370). Adolf II van Nassau-Wiesbaden-Idstein (1386-1426), graaf van Nassau-Wiesbaden-Idstein (1393-1426). Adolf III van Nassau-Wiesbaden (1443-1511), graaf van Nassau-Wiesbaden (1480-1511), stadhouder van het hertogdom Gelre en het graafschap Zutphen. Adolf IV van Nassau-Idstein (1518-1556), graaf van Nassau-Idstein (1554-1556). Adolf van Nassau (rooms-koning), graaf van Nassau (1276-1298), koning van Duitsland (1292-1298) en landgraaf van Thüringen (1294-1298). Adolf van Nassau (1292-1294), zoon van voorgaande. Adolf van Nassau-Dillenburg (1673-1690), officier in het Staatse leger, zoon van Hendrik van Nassau-Dillenburg. Adolf van Nassau-Saarbrücken (1526-1559), graaf van Nassau-Saarbrücken (1544-1559). Adolf van Nassau-Schaumburg (1629-1676), prins van Nassau-Schaumburg (1653-1676). Adolf van Nassau-Siegen (1540-1568), broer van Willem van Oranje, sneuvelde bij Heiligerlee. Adolf van Nassau-Siegen (1586-1608), officier in het Staatse leger, zoon van Johan VII van Nassau-Siegen. Adolf van Nassau-Wiesbaden-Idstein (1353–1390), bisschop van Speyer (1371-1390), aartsbisschop en keurvorst van Mainz (1381-1390). Adolf van Nassau-Wiesbaden-Idstein (1423-1475), aartsbisschop en keurvorst van Mainz (1462-1475). Adolf van Ottweiler (1789-1812), morganatische zoon van Lodewijk van Nassau-Saarbrücken.",KA22,"KA22,KA17,KA12",0.4,willem van oranje; Willem van Oranje,1540,1568,1554,1817 1905 1839 1866 1890 1362 1420 1388 1416 1307 1370 1344 1386 1426 1393 1443 1511 1480 1518 1556 1554 1276 1298 1292 1294 1673 1690 1526 1559 1544 1629 1676 1653 1540 1568 1586 1608 1353 1390 1371 1381 1423 1475 1462 1789 1812,1495,1495,confirmed
persoon,Adrianus I (paus),https://historiek.net/paus-adrianus-i-795/3267/,Adrianus Paulus Huibertus Antonie de Kleijn,https://nl.wikipedia.org/wiki/Adrianus_Paulus_Huibertus_Antonie_de_Kleijn,Adrianus Paulus Huibertus Antonie de Kleijn was een Nederlandse burgemeester.,KA8,"KA8,KA3,KA14",0.3333,paulus; Paulus,,,,,,,confirmed
persoon,Adrianus II (paus),https://historiek.net/paus-adrianus-ii-792-872/3269/,,,,KA15,"KA15,KA21",0.5,paus,,,,,,,confirmed
persoon,Adrianus III (paus),https://historiek.net/paus-adrianus-iii-885/3271/,,,,KA15,"KA15,KA21",0.5,paus,,,,,,,confirmed
persoon,Adrianus IV (paus),https://historiek.net/paus-adrianus-iv-ca-1100-1159/3293/,,,,KA15,"KA15,KA21",0.5,paus,1100,1159,1130,,,1130,confirmed
persoon,Adrianus V (paus),https://historiek.net/paus-adrianus-v-ca-1220-1276/3295/,Adrianus Paulus Huibertus Antonie de Kleijn,https://nl.wikipedia.org/wiki/Adrianus_Paulus_Huibertus_Antonie_de_Kleijn,Adrianus Paulus Huibertus Antonie de Kleijn was een Nederlandse burgemeester.,KA8,"KA8,KA3,KA14",0.3333,paulus; Paulus,1220,1276,1248,,,1248,confirmed
persoon,Adrianus VI (paus),https://historiek.net/paus-adrianus-vi-1459-1523/3298/,,,,KA15,"KA15,KA21",0.5,paus,1459,1523,1491,,,1491,confirmed
persoon,Adverteren,https://historiek.net/adverteren-op-historieknet/,Advertentie,https://nl.wikipedia.org/wiki/Advertentie,"Een advertentie is een publicatie die bedoeld is de lezer ervan te verleiden tot een bepaalde actie, zoals het kopen van een product of deelnemen aan een actie. Meestal gaat het hier om het promoten van commerciële producten en diensten. Er bestaan echter ook advertenties voor producten en diensten zonder winstoogmerk.",,,0.0,,,,,,,,uncertain
persoon,Aelred van Rievaulx,https://historiek.net/aelred-van-rievaulx-ca-1110-1167/3309/,Aelred van Rievaulx,https://nl.wikipedia.org/wiki/Aelred_van_Rievaulx,"Aelred van Rievaulx was een Engels (geschied)schrijver tijdens de Anglo-Normandische periode. Hij was een cisterciënzer monnik en schreef in het Latijn. Hij was abt van de Abdij van Rievaulx, nabij Helmsley in North Yorkshire.",KA6,"KA6,KA9",0.5,latijn,1110,1167,1138,,,1138,confirmed
persoon,Aemilianus,https://historiek.net/aemilianus-ca-207-253/3311/,Aemilianus,https://nl.wikipedia.org/wiki/Aemilianus,"Aemilianus kan verwijzen naar:Aemilianus (naam), een Romeins cognomen en agnomen Scipio Aemilianus, Romeins generaal Aemilianus (keizer), keizer van Rome (253) Aemilianus Mussius Aemilianus, Romeins usurpator (262) Aemilianus Aemilianus (heilige), Noord-Afrikaans martelaar (+484) Aemilianus van Antiochië, patriarch van Antiochië (1062-1075)",KA3,"KA3,KA15",0.5,ur,,,,1062 1075,1068,1068,confirmed
persoon,Aeschylus,https://historiek.net/aeschylus-griekse-tragediedichter/158090/,Aeschylus,https://nl.wikipedia.org/wiki/Aeschylus,"Aeschylus of Aischylos was de oudste van de drie belangrijkste Griekse tragediedichters: Sophokles was één generatie jonger, Euripides twee.",KA5,"KA5,KA3,KA20",0.5,tragedie; Euripides; Aeschylus,,,,,,,confirmed
persoon,Aethelred I van Engeland,https://historiek.net/aethelred-i-ca-837-871/3313/,,,,,,0.0,,837,871,854,,,854,uncertain
persoon,Aethelred II van Engeland,https://historiek.net/aethelred-ii-van-engeland-ca-968-1016/3315/,,,,,,0.0,,968,1016,992,,,992,uncertain
persoon,Aethelstan van Engeland,https://historiek.net/aethelstan-van-engeland-ca-895-939/3318/,Aethelstan van Engeland,https://nl.wikipedia.org/wiki/%C3%86thelstan_van_Engeland,"Æthelstan of Athelstan was koning der Angelsaksen en koning van Engeland van 924 tot 939. Hij was een zoon van Eduard de Oudere uit diens eerste relatie. Er bestaat onzekerheid over wie zijn moeder was. Na haar dood hertrouwde zijn vader en toen zijn stiefmoeder haar eigen kinderen voortrok, werd hij naar zijn tante Aethelflaed gestuurd, de koningin van Mercia.",KA3,"KA3,KA12",0.5,ur,895,939,917,,,917,confirmed
persoon,"af Klint, Hilma",https://historiek.net/hilma-af-klint-schilderde-het-onzichtbare/168960/,,,,,,0.0,,,,,,,,uncertain
persoon,"Affre, Denis Auguste",https://historiek.net/denis-auguste-affre-1793-1848/3324/,,,,,,0.0,,1793,1848,1820,,,1820,uncertain
persoon,Agnes (heilige),https://historiek.net/heilige-agnes-ca-291-304/3332/,Agnes (heilige),https://nl.wikipedia.org/wiki/Agnes_(heilige),De heilige Agnes stierf als dertienjarige martelares voor het christelijk geloof.,,,0.0,,,,,,,,uncertain
persoon,Agobard,https://historiek.net/agobard-ca-769-840/3338/,Agobard,https://nl.wikipedia.org/wiki/Agobard,Agobard was aartsbisschop van Lyon.,KA9,KA9,1.0,bisschop,,,,,,,confirmed
persoon,"Agricola, Gnaius Julius",https://historiek.net/gnaius-julius-agricola-40-93-na-chr/1599/,,,,,,0.0,,,,,,,,uncertain
persoon,"Agricola, Mikael",https://historiek.net/mikael-agricola-ca-1508-1557/3340/,,,,,,0.0,,1508,1557,1532,,,1532,uncertain
persoon,"Agricola, Rudolf",https://historiek.net/rudolf-agricola-1444-1485/3342/,,,,,,0.0,,1444,1485,1464,,,1464,uncertain
persoon,Agrippa Postumus,https://historiek.net/agrippa-postumus-12-vchr-14-na-chr/3344/,Agrippa Postumus,https://nl.wikipedia.org/wiki/Marcus_Vipsanius_Agrippa_Postumus,"Marcus (Vipsanius) Agrippa Postumus ook bekend als Agrippa Postumus, was de derde en jongste zoon van Agrippa uit zijn derde huwelijk met Julia. Hij werd kort na het overlijden van zijn vader geboren en kreeg de naam Marcus Agrippa en de (latere?) bijnaam van Postumus.",KA47,KA47,1.0,EEG,,,,,,,confirmed
persoon,"Agrippa, Marcus Visanius",https://historiek.net/marcus-vipsanius-agrippa-ca-64-12-vchr/3349/,,,,,,0.0,,,,,,,,uncertain
persoon,"Agrippina, Julia",https://historiek.net/julia-agrippina-15-59-na-chr/3352/,,,,,,0.0,,,,,,,,uncertain
persoon,"Agt, Dries van",https://historiek.net/dries-van-agt-1931/2698/,,,,,,0.0,,,,,,,,uncertain
persoon,"Aguesseau, Henri François d’",https://historiek.net/henri-francois-daguesseau-1669-1751/3354/,,,,,,0.0,,1669,1751,1710,,,1710,uncertain
persoon,Aiden van Lindesfarne,https://historiek.net/aiden-van-lindisfarne-ierse-monnik-heilige/3426/,,,,,,0.0,,,,,,,,uncertain
persoon,"Ainsworth, Thomas",https://historiek.net/thomas-ainsworth-1795-1841/3428/,,,,,,0.0,,1795,1841,1818,,,1818,uncertain
persoon,Aistulf van de Longobarden,https://historiek.net/aistulf-van-de-longobarden-ca-700-756/3447/,Aistulf van de Longobarden,https://nl.wikipedia.org/wiki/Aistulf,Aistulf was koning van de Longobarden van 749 tot 756.,,,0.0,,,,,,,,uncertain
persoon,Akbar de Grote,https://historiek.net/akbar-de-grote-1542-1605/3450/,Akbar de Grote,https://nl.wikipedia.org/wiki/Akbar_de_Grote,Jalaluddin Muhammad Akbar was heerser over het Mogolrijk van 1556 tot zijn dood in 1605. Hij wordt beschouwd als de grootste van de Mogolkeizers.,KA15,"KA15,KA45",0.5,keizer,1542,1605,1574,1556 1605,1580,1580,confirmed
persoon,Akihito,https://historiek.net/akihito-125e-keizer-japan/61065/,Akihito,https://nl.wikipedia.org/wiki/Akihito,Akihito was van 7 januari 1989 tot en met 30 april 2019 de 125e keizer van Japan volgens de traditionele lijst. Hij werd opgevolgd door zijn zoon Naruhito.,KA15,KA15,1.0,keizer,,,,1989,1989,1989,confirmed
persoon,"Aksakov, Ivan",https://historiek.net/ivan-aksakov-1823-1889/3456/,,,,,,0.0,,1823,1889,1856,,,1856,uncertain
persoon,"Aksjonov, Vasili",https://historiek.net/schrijver-vasili-aksjonov-76-overleden/5204/,,,,,,0.0,,,,,,,,uncertain
persoon,"al-Djilani, Abd al-Kadir",https://historiek.net/abd-al-kadir-al-djilani-1077-1166/3120/,,,,,,0.0,,1077,1166,1122,,,1122,uncertain
persoon,Al-Mahdi,https://historiek.net/al-mahdi-harun-al-rashid-al-mamun-abbasiden/177745/,Al-Mahdi,https://nl.wikipedia.org/wiki/Mahdi,"Mahdi kan verwijzen naar:Mahdi (islam) Mahdistenoorlog (1881-1899), een Soedanese beweging tegen koloniale overheersing Mahdileger, zowel een concreet bestaand Iraakse militie als een leger dat in de Koran genoemd wordt Mahdi (familienaam)",KA10,"KA10,KA17",0.6667,islam; koran,,,,1881 1899,1890,1890,confirmed
persoon,"al-Malik, Abd",https://historiek.net/abd-al-malik-646-705/3122/,,,,,,0.0,,,,,,,,uncertain
persoon,al-Mamun,https://historiek.net/al-mahdi-harun-al-rashid-al-mamun-abbasiden/177745/,Al-Mahdi,https://nl.wikipedia.org/wiki/Mahdi,"Mahdi kan verwijzen naar:Mahdi (islam) Mahdistenoorlog (1881-1899), een Soedanese beweging tegen koloniale overheersing Mahdileger, zowel een concreet bestaand Iraakse militie als een leger dat in de Koran genoemd wordt Mahdi (familienaam)",KA10,"KA10,KA17",0.6667,islam; koran,,,,1881 1899,1890,1890,confirmed
persoon,"al-Qassam, Izz ad-Din",https://historiek.net/izz-ad-din-al-qassam-1882-1935/3441/,,,,,,0.0,,1882,1935,1908,,,1908,uncertain
persoon,Alarik I,https://historiek.net/alarik-i-ca-370-410-na-chr/3479/,Alarik I,https://nl.wikipedia.org/wiki/Alarik_I,"Alarik I was een Gotische leider die in het Laat-Romeinse leger diende en een keizerlijk commando voerde. Zijn streven naar meer macht bracht hem herhaaldelijk in conflict met Stilicho. Hij verloor zijn positie als generaal een aantal keren, maar wist deze evenvaak terug te winnen. Op de momenten dat hij zijn rang verloor, handelde hij voor eigen rekening als krijgsheer en gebruikte de titel rex. Historici beschouwen hem als eerste koning van de Visigoten. Als tegenstander van het keizerlijke regiem in Ravenna nam hij Rome in.",KA7,"KA7,KA3,KA6",0.3333,conflict; Alarik,,,,,,,confirmed
persoon,Alarik II,https://historiek.net/alarik-ii-507-na-chr/3482/,Alarik II,https://nl.wikipedia.org/wiki/Alarik_II,"Alarik II was koning van de Visigoten tussen 484-507. Hij volgde zijn vader Eurik op in Toulouse op 28 december 484. Hij was een achter-kleinzoon van de beroemdere Alarik I, die Rome in 410 plunderde. Onder zijn bewind verloren de Goten het grootste deel van hun grondgebied in Gallië.",KA3,"KA3,KA7,KA47",0.3333,ur,,,,,,,confirmed
persoon,Albanus van Mainz,https://historiek.net/albanus-van-mainz-406/3484/,Albanus van Mainz,https://nl.wikipedia.org/wiki/Albanus_van_Mainz,"De heilige Albanus van Mainz was een priester en missionaris, die tijdens de grote inval in het Romeinse Rijk waarschijnlijk in 407 de martelaarsdood stierf in de Mogontiacum, de hoofdstad van de voormalige provincie Germania Superior, het huidige Mainz. Hij zou zijn onthoofd. Hoewel de exacte feiten over zijn leven onzeker zijn, wordt er in het algemeen niet aan zijn bestaan getwijfeld.",KA3,"KA3,KA6,KA15",0.3333,priester,,,,,,,confirmed
persoon,"Albarda, Johan Willem",https://historiek.net/johan-willem-albarda-1877-1957/3486/,Allard Johan Willem Honing,https://nl.wikipedia.org/wiki/Allard_Honing,"Allard Johan Wilhelm Honing, ook bekend als Allard J.W. Honing was een Nederlands boekdrukker en verzetsstrijder tijdens de Tweede Wereldoorlog. Hij was de drukker en binder van onder meer het Geuzenliedboek, eerste vervolg.",KA40,"KA40,KA22,KA42",0.5385,tweede wereldoorlog; verzet,1877,1957,1917,,,1917,confirmed
persoon,"Alberdingk Thijm, Joseph",https://historiek.net/joseph-alberdingk-thijm-1820-1889/3489/,,,,,,0.0,,1820,1889,1854,,,1854,uncertain
persoon,Alberik I,https://historiek.net/alberik-i-784/3498/,Alberik I,https://nl.wikipedia.org/wiki/Alberik_I,"Alberik I kan verwijzen naar:Alberik I van Utrecht, bisschop van Utrecht Alberik I van Spoleto, hertog van Spoleto (898-922) Alberik I van Mâcon, graaf van Macôn (920-942) Alberik I van Dammartin, graaf van Dammartin",KA12,"KA12,KA6,KA9",0.5,hertog; graaf,,,,,,,confirmed
persoon,Albert I van België,https://historiek.net/koning-albert-i-van-belgie-1875-1934/2343/,Albert I van België,https://nl.wikipedia.org/wiki/Albert_I_van_Belgi%C3%AB,"Albert Leopold Clemens Marie Meinrad, prins van België, hertog van Saksen, prins van Saksen-Coburg-Gotha, was van 23 december 1909 tot 17 februari 1934 de derde koning der Belgen.",KA3,"KA3,KA12",0.5,ur,1875,1934,1904,1909 1934,1921,1921,confirmed
persoon,Albert I van Monaco,https://historiek.net/albert-i-van-monaco-1848-1922/3504/,Albert I van Monaco,https://nl.wikipedia.org/wiki/Albert_I_van_Monaco,Albert I Honorius Karel Grimaldi was vorst van Monaco van 1889 tot 1922. Hij was de zoon van Karel III en Antoinette van Merode.,,,0.0,,1848,1922,1885,1889 1922,1905,1905,uncertain
persoon,Albert van Leuven,https://historiek.net/albert-van-leuven-ca-1165-1192/3502/,Albert van Leuven,https://nl.wikipedia.org/wiki/Albert_van_Leuven,"Albert van Leuven, ook wel Albert I van Luik of van Brabant genoemd, was een rooms-katholiek scholasticus, bisschop, kardinaal en heilige. Van 22 september 1191 tot zijn gewelddadige dood een jaar later was hij de 35e bisschop van Luik.",KA8,"KA8,KA9,KA15",0.2,katholiek,1165,1192,1178,1191,1191,1191,uncertain
persoon,Albert van Pruisen,https://historiek.net/albert-van-pruisen-1809-1872/3534/,Albert van Pruisen,https://nl.wikipedia.org/wiki/Albert_van_Pruisen,"Albert van Pruisen kan verwijzen naar:Albrecht van Pruisen (1490-1568) Frederik Hendrik Albert van Pruisen (1809-1872), echtgenoot van Marianne van Oranje-Nassau Frederik Willem Nicolaas Albert van Pruisen (1837-1906), regent van Brunswijk",KA6,"KA6,KA27",0.5,recht,1809,1872,1840,1490 1568 1809 1872 1837 1906,1823,1823,confirmed
persoon,Albert van Saksen-Coburg-Gotha,https://historiek.net/albert-van-saksen-coburg-gotha-1819-1861/3500/,Albert van Saksen-Coburg-Gotha,https://nl.wikipedia.org/wiki/Albert_van_Saksen-Coburg_en_Gotha,"Frans Albert August Karel Emanuel van Saksen-Coburg en Gotha, prins van Saksen-Coburg-Saalfeld, hertog van Saksen, was de prins-gemaal van de Britse koningin Victoria van het Verenigd Koninkrijk. Albert stierf al jong, hij was toen 42 jaar, en liet koningin Victoria achter met zeer veel verdriet. Toen zij in 1901 stierf, werd hun oudste zoon, Edward, koning van het Verenigd Koninkrijk. Deze nam toen de achternaam van zijn vader, Saksen-Coburg en Gotha, aan. Het Britse koningshuis, dat voorheen Hannover als achternaam had, kreeg toen de achternaam Saksen-Coburg en Gotha. Na 16 jaar werd de achternaam alweer veranderd: nu in het minder Duits klinkende Windsor. Vanwege de wandaden die de Duitsers hadden gepleegd in de Eerste Wereldoorlog wilde de koninklijke familie niet meer geassocieerd worden met haar Duitse familie. Albert stond in het Britse Rijk bekend als His Royal Highness The Prince Consort.",KA40,"KA40,KA3,KA12",0.4545,eerste wereldoorlog,1819,1861,1840,1901,1901,1901,confirmed
persoon,"Alberti, Leon Battista",https://historiek.net/leon-battista-alberti-1404-1472/3508/,,,,,,0.0,,1404,1472,1438,,,1438,uncertain
persoon,Albertine Agnes van Nassau,https://historiek.net/albertine-agnes-van-nassau-1634-1696/3510/,Albertine Agnes van Nassau,https://nl.wikipedia.org/wiki/Albertine_Agnes_van_Nassau,"Albertine Agnes van Oranje-Nassau was de vijfde dochter van stadhouder Frederik Hendrik en Amalia van Solms. Mede via haar stamt het huidige Nederlandse koningshuis af van Willem van Oranje, want Willem IV, die uit de lijn van de Friese Nassaus stamde, was haar achterkleinzoon.",KA22,"KA22,KA24,KA27",0.7143,willem van oranje; Willem van Oranje,1634,1696,1665,,,1665,confirmed
persoon,Albertus Magnus,https://historiek.net/albertus-magnus-ca-1200-1280/3514/,Albertus Magnus,https://nl.wikipedia.org/wiki/Albertus_Magnus,"Albertus Magnus is een heilige in de Rooms-Katholieke Kerk. Hij was een Duitse filosoof, theoloog en wetenschapper.",KA8,"KA8,KA24",0.6667,kerk; katholiek,1200,1280,1240,,,1240,confirmed
persoon,Alboin van de Longobarden,https://historiek.net/alboin-van-de-longobarden-573/3517/,Alboin van de Langobarden,https://nl.wikipedia.org/wiki/Alboin,"Alboin was de eerste Longobardische koning in Italië. Nadat hij in samenwerking met de Avaren de Germaanse stam de Gepiden had verslagen, viel hij, Italië binnen. Italië had net een langdurige bezetting van de Goten succesvol beëindigd, en het land was uitgeput. Ook vanuit Constantinopel viel geen hulp te verwachten en Alboin kon oprukken tot Venetië (569) en Milaan (569) en nam Pavia in.",KA3,"KA3,KA40,KA47",0.3333,ur,,,,,,,confirmed
persoon,Albrecht I van Habsburg,https://historiek.net/albrecht-i-van-habsburg-1255-1308/3521/,Albrecht I van Habsburg,https://nl.wikipedia.org/wiki/Albrecht_I_(rooms-koning),"Albrecht I, uit het huis Habsburg, was hertog van Oostenrijk en van Stiermarken, eerst met zijn broer Rudolf en vanaf 1283 alleen. Hij was de oudste zoon en het tweede kind van Rudolf I van Habsburg (1218-1291), graaf van Habsburg, landgraaf van Opper-Elzas (1237-1273), Rooms koning (1273-1291), en van Gertrude van Hohenberg. Nadat hij zijn voorganger Adolf I van Nassau vermoord had, werd Albrecht op zijn beurt gekozen tot Rooms koning in 1298. Hij werd erkend door paus Bonifatius VIII, maar kreeg niet de tijd om tot keizer gekroond te worden.",KA12,"KA12,KA15,KA47",0.3333,leen; hertog; graaf,1255,1308,1282,1283 1218 1291 1237 1273 1298,1278,1278,confirmed
persoon,Albrecht II van Habsburg,https://historiek.net/albrecht-ii-van-habsburg-1397-1439/3523/,Albrecht II van Habsburg,https://nl.wikipedia.org/wiki/Albrecht_II_(rooms-koning),"Albrecht II, uit de Albertijnse linie van het huis Habsburg, was vanaf 1404 hertog van Oostenrijk als Albrecht V en vanaf 1437 koning van Hongarije en Bohemen als Albrecht I. In 1438 werd hij als Albrecht II tot rooms-Duits koning gekozen, hoewel hij nooit gekroond werd. Albrecht II was de eerste heerser uit het huis Habsburg die Oostenrijk, Bohemen, Hongarije en het Duitse koningschap in een hand verenigde. Albrecht stierf in Hongarije tijdens een veldtocht tegen de Turken, waarna zijn rijk uit elkaar viel.",KA12,"KA12,KA3,KA6",0.3333,hertog; koningschap,1397,1439,1418,1404 1437 1438,1437,1437,confirmed
persoon,Albrecht III van Saksen,https://historiek.net/albrecht-iii-van-saksen-1443-1500/3537/,Albrecht III van Saksen,https://nl.wikipedia.org/wiki/Albrecht_III_van_Saksen,"Albrecht III van Saksen-Lauenburg was van 1282 tot 1296 mede-hertog van Saksen, daarna van 1296 tot 1303 hertog van Saksen-Lauenburg en van 1303 tot 1308 hertog van Saksen-Ratzenburg. Hij behoorde tot het huis Ascaniërs.",KA3,"KA3,KA6,KA12",0.3333,ur,1443,1500,1472,1282 1296 1303 1308,1299,1299,confirmed
persoon,Albrecht V van Beieren,https://historiek.net/albrecht-v-van-beieren-1528-1579/3519/,Albrecht V van Beieren,https://nl.wikipedia.org/wiki/Albrecht_V_van_Beieren,Albrecht V van Beieren was van 1550 tot aan zijn dood hertog van Beieren. Hij behoorde tot het huis Wittelsbach.,KA6,"KA6,KA12",0.5,recht,1528,1579,1554,1550,1550,1550,confirmed
persoon,Albrecht van Beieren,https://historiek.net/graaf-albrecht-van-beieren-1336-1404/509/,Albrecht van Beieren,https://nl.wikipedia.org/wiki/Albrecht_van_Beieren,"Albrecht van Beieren kan verwijzen naar:Albrecht van Beieren (1336-1404) of Albrecht I van Beieren, graaf van Holland en Zeeland, graaf van Henegouwen, hertog van Beieren-Straubing Albrecht II van Beieren (1368-1397), zijn zoon, medehertog van Beieren-Straubing (1389-1397) Albrecht I van Beieren-Schagen (1432-1480), zoon van Willem I van Beieren-Schagen Albrecht II van Beieren-Schagen (1577-1638), zoon van Jan III van Beieren-Schagen Albrecht van Beieren (1905-1996), zoon van Rupprecht Prinz von Bayern, de laatste kroonprins van het voormalige koninkrijk Beieren",KA12,"KA12,KA6",0.6667,hertog; graaf,1336,1404,1370,1336 1404 1368 1397 1389 1432 1480 1577 1638 1905 1996,1432,1432,confirmed
persoon,Albrecht van Brandenburg,https://historiek.net/albrecht-van-brandenburg-1490-1545/3525/,Albrecht van Brandenburg,https://nl.wikipedia.org/wiki/Albrecht_van_Brandenburg,"Albrecht van Brandenburg kan verwijzen naar:Albrecht van Brandenburg-Ansbach (1490-1568), de eerste hertog van Pruisen Albrecht van Brandenburg (bisschop), (1490-1545), kardinaal-aartsbisschop van Maagdenburg en Mainz. Gebedenboek van Albrecht van Brandenburg Getijdenboek van Albrecht van Brandenburg Albrecht van Brandenburg-Ansbach (1620-1667), markgraaf van het Frankische vorstendom Ansbach van 1634 tot 1667.",KA12,"KA12,KA3,KA6",0.3333,hertog; graaf,1490,1545,1518,1490 1568 1545 1620 1667 1634,1594,1594,confirmed
persoon,Albrecht van Württemberg,https://historiek.net/albrecht-van-wuerttemberg-1865-1939/3539/,Albrecht van Württemberg,https://nl.wikipedia.org/wiki/Albrecht_van_W%C3%BCrttemberg,"Albrecht Maria Alexander Filips Jozef, hertog van Württemberg, was de zoon van hertog Filips van Württemberg en aartshertogin Maria Theresia Anna van Oostenrijk. Hij volgde oud-koning Willem II van Württemberg op als hoofd van het huis Württemberg. Albrecht was bevelhebber in het Duitse leger in België tijdens de Eerste Wereldoorlog. Hij steeg een aantal malen in rang en werd uiteindelijk gepromoveerd tot generaal-veldmaarschalk.",KA28,"KA28,KA40,KA6",0.3125,Maria Theresia,1865,1939,1902,,,1902,confirmed
persoon,Albrecht VII van Oostenrijk,https://historiek.net/albrecht-vii-van-oostenrijk-1559-1621/3529/,Albrecht VII van Oostenrijk,https://nl.wikipedia.org/wiki/Albrecht_van_Oostenrijk,"Albrecht VII, aartshertog van Oostenrijk, ook Albert of Albertus genoemd, was landvoogd van de Zuidelijke Nederlanden van 1595 tot 1598. Na zijn huwelijk met de Infante Isabella regeerde hij in haar naam de Habsburgse Nederlanden als soeverein van 1598 tot zijn dood in 1621.",KA3,"KA3,KA6,KA12",0.2,ur,1559,1621,1590,1595 1598 1621,1598,1598,uncertain
persoon,"Albret, Johanna van",https://historiek.net/jeanne-iii-van-navarra-1528-1572/3541/,,,,,,0.0,,1528,1572,1550,,,1550,uncertain
